9318,8421.818982,9108.625103
9196,8382.374348,9186.763062
9238,8486.714414,9373.294669
9419,8631.23481,9538.503113
9647,8310.014883,9205.59384
9331,7890.855031,8697.671542
8820,7546.25358,8422.192702
8418,7455.442722,8292.93292
8289,7002.1401,7752.07258
8047,6989.820042,7705.440093
7843,7071.783551,7768.410972
8112,6967.252118,7817.866598
8091,7167.072553,8029.240689
8314,7141.198022,7931.127167
8351,7527.951468,8296.713361
8345,7979.95044,8978.335761
8606,8333.712721,9358.466354
9198,8554.324944,9427.58254
9606,8541.974646,9318.032226
9626,8683.821392,9430.594956
9602,8568.320299,9315.386484
9367,8373.236797,9002.535669
9082,8243.593348,9023.215289
8978,8001.862575,8807.6402
8786,7844.73532,8593.16983
8681,7786.99935,8687.459253
8627,7967.918322,8898.154984
8952,8142.508581,8950.009463
9189,7948.007418,8755.855907
8867,7579.809607,8328.419717
8381,7236.904229,8074.143566
8173,7082.621217,7951.466502
8119,6769.153725,7576.307901
8063,6768.524951,7558.590891
7699,7063.555811,7781.956413
8147,6765.830898,7626.39961
8184,7063.375306,7895.881734
8228,7038.089228,7703.370473
8014,7118.709454,7877.893518
7979,6840.640393,7738.979748
8040,6814.965454,7848.811145
7919,7115.720317,8148.352149
7868,7378.812904,8209.148822
7837,7387.140568,8188.107778
7753,7138.995355,7855.356076
7752,6831.734224,7632.222247
7980,6976.935829,7751.894217
8076,6904.97307,7810.987046
8524,7070.823969,7941.207238
8275,7685.922942,8565.980303
8360,7733.1339,8595.073521
7970,7906.011819,8723.940103
8169,7102.551808,7903.400478
7958,6807.470227,7575.429487
7640,6766.078399,7375.772995
7761,6778.351082,7427.167266
7911,6770.142334,7582.814148
7408,6791.93807,7647.293031
7334,6751.342186,7261.908325
7341,6733.29384,7347.190066
7481,6741.788929,7276.328761
7758,6746.829726,7358.357862
7668,6762.255363,7594.569188
7643,6765.423785,7626.683734
7449,6762.544526,7667.952203
7452,6767.266954,7556.794964
7634,6893.98868,7742.424117
7710,7200.270852,7956.549367
7395,7085.628003,7948.535738
7427,6753.048243,7306.213734
7399,6751.501563,7409.841176
7620,6762.67621,7194.101471
7639,6742.563621,7476.13519
7600,6842.805291,7848.853145
7702,7020.980618,8244.086575
7777,7324.638601,8453.727049
7779,6990.293823,7983.113449
7683,6771.76362,7136.647345
7465,6734.638126,7094.190917
7333,6772.838945,7232.291899
7456,6772.461996,7150.742797
7580,6732.935917,7323.202025
7635,6743.853209,7595.218811
7700,6910.116258,7807.40728
7740,7008.499035,7818.200251
7729,7037.31692,7796.231333
7611,7164.127697,8091.913836
8018,7384.141554,8485.348575
8254,8027.97847,9240.101505
8654,8201.128009,9183.836581
9118,8106.909876,8956.186822
9110,8254.057915,9109.025211
9142,8114.340613,8907.07314
9102,8076.335871,8740.312481
8833,8193.078458,8916.28502
8901,7922.086327,8682.68987
8846,8001.831213,8757.001244
8800,8023.307042,8847.762365
8841,7975.268236,8902.149572
8967,7979.057795,8988.044047
9042,7846.426178,8772.446991
8652,7329.967388,8199.837605
8130,6952.876688,7999.706191
7693,6740.5141,7710.107307
7471,6770.161102,7122.272536
7055,6776.533594,7059.341862
6876,6776.128136,6951.23239
6983,6764.290364,7014.157452
7088,6766.196202,7080.118814
7644,6719.092804,6991.31233
7613,6896.712896,7764.088188
7606,7367.618306,8349.234318
7677,7697.518063,8965.475381
8478,7577.366958,8764.450908
8927,7868.46832,8822.092447
8962,7938.568542,8843.538296
9093,8019.074269,8925.469408
9118,7965.031907,8723.712969
8806,7949.33402,8829.325617
8850,7689.040704,8691.831843
8769,7701.060733,8611.736172
8690,7658.437271,8591.1715
8723,7729.509855,8739.648352
8789,7979.314633,8963.313609
8882,7623.377385,8655.267822
8470,7106.617064,8065.140443
7948,6746.537311,7655.470378
7505,6746.349146,7491.607879
7335,6784.595198,6943.758496
7335,6738.279771,7003.686875
7360,6796.966902,7345.809513
7597,6738.273102,7378.323615
7323,6754.79045,7479.307802
7456,6737.665253,7083.869966
7407,6722.009165,7360.006512
7719,6906.430715,7919.72685
7995,7710.006727,9045.179233
8144,7734.763001,8925.040148
8469,7392.257144,8476.415361
8524,7365.102294,8385.704115
8518,7430.880216,8309.295352
8434,7273.932775,8100.626825
8130,7299.183934,8163.909943
8006,7061.683724,7943.239555
7754,6882.192434,7665.782833
7728,6741.248386,7461.65248
7744,6748.828845,7716.845453
7952,7096.482075,8256.3928
8317,7085.066802,8132.532267
8024,6799.98728,7497.745448
7542,6738.646745,7184.43826
7452,6737.997025,7059.575108
7513,6788.132165,6844.437578
7528,6799.538764,7261.036336
7345,6791.605721,7369.731791
7512,6798.811461,7307.480996
7450,6779.405494,7421.960749
7443,6793.836451,7271.008367
7304,6812.199721,7624.05913
7668,6754.977593,8116.351653
7365,7482.402284,8941.938774
8083,6980.142255,8130.242146
8450,7326.789527,8297.347234
8450,7258.725767,8298.595361
8452,7435.917212,8562.363856
8408,7201.115417,8021.412608
8123,7223.612482,7967.02098
8176,6965.533767,7866.776081
7885,7071.391871,7954.526306
7800,6800.699199,7657.451576
7831,6789.684311,7914.000165
7995,7077.790596,8286.192701
8327,6970.096568,8044.786325
8053,6750.469676,7734.846518
7611,6736.835214,7314.88752
7371,6735.936336,7127.876986
7532,6800.24381,6837.391527
7465,6806.989655,7210.77286
7612,6732.283523,7269.398194
7528,6786.943994,7455.692789
7485,6769.636232,7354.379784
7482,6739.122316,7349.972585
7293,6753.441347,7611.52591
7621,6801.491385,8096.908417
7412,7456.852426,8758.84304
7932,7070.980641,8199.911934
8366,7259.764238,8269.218226
8415,7304.939287,8276.927353
8554,7278.180332,8280.917796
8472,7314.617938,8112.013603
8170,7302.903343,8141.419199
8335,6972.667566,7840.175041
8120,7065.354743,7987.038681
7763,6904.277975,7951.845886
7811,6832.070468,7905.782613
7936,7193.49789,8299.933983
8103,6946.848074,8152.42148
7829,6742.797327,7332.235404
7767,6761.815304,7043.044641
7509,6727.210147,7328.398663
7598,6724.589869,6955.326227
7590,6726.038867,7205.921308
7345,6778.162085,7468.291013
7285,6787.756187,7292.630506
7284,6775.704895,7150.277581
7247,6733.444435,7064.507967
6992,6765.657621,7014.321706
7114,6705.360404,6726.473027
7246,6793.683203,7038.450997
7067,6758.320616,7343.899743
7110,6749.461928,7472.869391
7424,6783.509546,7367.54515
7622,6750.468165,7598.550789
7567,6800.937873,7661.919772
7605,6777.102692,7611.623864
7800,6784.255414,7462.05466
7951,6754.799847,7545.772511
7933,6811.508382,7771.482589
7928,6957.850459,7880.014879
7928,7155.449628,8152.725982
7911,7045.937446,7975.783154
7728,6750.844217,7319.275101
7589,6739.515478,6999.071021
7547,6781.312708,7061.589465
7553,6786.853042,7182.125204
7520,6769.943437,7296.551455
7409,6750.066611,7411.585708
7203,6740.870331,7279.613419
7224,6732.52373,7115.038193
7125,6738.034057,7087.320345
7030,6769.564998,6882.693726
7037,6732.534242,6875.856571
6836,6756.43303,7047.403485
6837,6768.606685,6975.277128
6950,6744.364521,7258.910589
7168,6783.319681,7211.448837
7373,6762.78846,7390.477658
7429,6786.297834,7450.009279
7732,6786.847887,7512.600428
7655,6755.849898,7530.632095
7508,6773.595399,7318.508526
7417,6748.259454,7468.212125
7594,6777.685442,7631.904343
7665,6947.128329,7863.444311
7834,6796.354159,7622.874141
7641,6772.91814,7295.383874
7508,6773.835398,6983.810079
7246,6732.918085,7128.160315
7418,6774.208315,7047.750609
7374,6782.30281,7222.032429
7236,6787.734181,7252.82438
7158,6776.956818,7325.399442
7151,6760.97595,7310.208597
7087,6723.993688,7194.04531
7064,6749.751294,7322.396489
7462,6747.353558,7850.642579
7899,7206.709504,8603.618095
7976,7642.662498,8805.645877
8354,7425.74264,8352.352287
8435,7468.448445,8347.792354
8490,7424.228212,8354.319255
8467,7343.773328,8161.47434
8134,7448.300461,8273.192228
8144,7166.347841,7973.099556
8040,6975.899361,7883.838909
7930,6816.73482,7830.649402
7876,6932.114484,8001.488302
8018,7088.770599,8374.46945
8366,7120.502514,8252.307028
8057,6767.883916,7655.610333
7579,6776.083628,7196.608226
8000,6729.187253,7164.470918
7854,6750.934576,7531.270458
7669,6783.894094,7286.800513
7557,6772.163007,7437.372923
7577,6750.176191,7608.395506
7454,6766.349726,7651.305924
7371,6749.877203,7394.526887
7316,6779.492521,7620.742972
7534,6852.005256,8106.555637
7898,7248.606873,8674.206225
8228,7487.461316,8751.801635
8505,7657.971883,8480.300112
8479,7625.051594,8433.793487
8708,7567.27763,8395.54379
8653,7575.028067,8357.733437
8195,7555.172288,8421.957555
8527,7288.311004,8040.627605
8505,7404.047967,8220.945379
8523,7367.64801,8224.990532
8529,7506.297206,8452.949906
8385,7714.401008,8753.779794
8487,7441.868544,8516.528269
8099,6769.931253,7755.127411
7665,6750.169377,7190.620904
7875,6721.806486,7086.827878
7733,6780.121821,7413.46681
7544,6725.485739,7347.241668
7304,6738.975035,7304.342786
7423,6732.893262,7300.480659
7406,6741.82016,7405.317233
7336,6786.163785,7273.917163
7237,6741.052544,7374.808646
7545,6775.839121,7833.787749
7634,7174.550333,8778.73999
8092,7462.850455,8679.584197
8491,7459.123758,8400.118368
8530,7524.838196,8418.035916
8624,7491.829071,8408.692369
8659,7465.610455,8268.350589
8428,7526.724548,8409.397809
8442,7368.50646,8164.56606
8326,7337.011695,8134.911501
8258,7295.427878,8157.818657
8218,7172.199733,8105.421767
8296,7499.199501,8346.471831
8464,7266.408712,8349.175186
8100,6948.019661,7809.615059
7600,6731.942063,7304.926991
7292,6735.556749,7168.849726
7164,6724.391957,7004.703914
6904,6770.273814,6746.126522
6911,6720.23872,6709.755151
7312,6782.276072,7125.98825
7527,6736.584721,7287.625977
7493,6744.228151,7340.58918
7402,6755.370156,7525.318229
8752,6848.592818,8091.393806
7477,8026.324708,9713.789416
8192,7100.304171,8383.004767
8608,7867.545212,8683.050051
8683,7670.040198,8606.451319
8721,7546.417368,8484.778946
8691,7530.437913,8315.829575
8455,7655.767143,8424.401309
8507,7420.997436,8274.110294
8381,7363.97699,8227.303588
8321,7440.310388,8362.619287
8347,7373.031923,8357.673476
8417,7650.178479,8626.457138
8577,7266.391546,8400.117539
8281,6868.157496,7765.415895
7813,6791.991287,7493.37797
7429,6781.080761,7339.794283
7289,6786.71446,7077.209396
7072,6781.843039,6872.291105
7089,6721.733802,6896.900965
7149,6776.647851,7138.251162
7256,6743.393085,7042.772503
7179,6729.213222,7006.029134
7239,6755.172573,7158.520934
7124,6743.436939,7864.711228
7395,6756.129161,8331.918867
8157,7142.433093,8383.839523
8556,7693.832123,8544.802482
8610,7473.269223,8415.361022
8662,7537.161069,8437.679206
8554,7539.196011,8323.771638
8298,7420.694799,8219.579955
8318,7111.182904,7970.986554
8142,7181.353345,8011.074594
8082,7132.669648,7993.309574
7829,7184.59659,8115.66528
7949,7271.180305,8228.888823
8373,7058.485553,8024.55738
8152,6753.051906,7557.426765
7689,6737.377688,7356.379634
7283,6723.374067,7323.27145
7144,6720.493999,6931.484047
6994,6783.270022,6779.800153
7093,6772.433539,6835.138691
6916,6727.950994,7206.754372
6911,6790.577374,6994.803518
6858,6726.893237,6788.829928
6613,6714.991269,6655.909903
6711,6770.7488,6455.20994
6782,6714.154643,6559.181156
6702,6732.57138,6844.632477
6968,6727.781257,7198.702438
7019,6740.046886,7267.04597
7049,6758.543675,7294.615987
7018,6734.025131,7106.431171
7039,6775.823988,7217.760349
6919,6776.930192,7115.282319
6738,6784.198087,6856.596439
6668,6721.299206,6831.641053
6793,6813.210715,6927.223021
7043,6807.869506,7336.356614
7498,6740.366763,7327.776327
7336,6718.496113,7034.069703
6993,6723.367487,6910.059406
6728,6710.839841,6888.984583
6870,6783.263515,6699.718734
6810,6763.987921,6762.735504
6692,6718.507753,6667.946934
7039,6786.305964,6740.892151
6890,6735.711024,6983.754107
6969,6771.031525,6659.750029
6899,6763.958126,6724.711263
6815,6764.864895,6612.695855
6626,6760.286561,6682.966569
6588,6733.199778,6633.859272
6747,6778.842203,7055.048713
6424,6793.042655,7131.334618
6711,6727.215449,6825.720608
6706,6767.972243,6831.746304
6775,6764.088969,6876.464652
6629,6719.786034,6728.933567
6895,6756.895846,6575.693732
6938,6729.120043,6914.090381
6987,6737.606589,7309.422232
6882,6762.942015,7653.346324
7291,6732.155451,7207.39681
7210,6719.483716,6813.96394
6973,6779.579366,6696.618203
6810,6774.240334,6837.701625
6759,6719.537671,6766.421871
6798,6715.633202,6746.306696
7108,6788.06815,6776.97619
7087,6776.42099,7259.87176
7072,6768.434721,7163.98377
7032,6757.557219,7038.118103
7009,6778.378822,7083.281927
7512,6786.134858,7693.377718
7548,7102.021416,8614.026846
8066,7288.827234,8505.376223
8515,7709.71162,8518.154814
8629,7670.521682,8507.803675
8742,7741.758882,8523.61955
8701,7614.324318,8387.932617
8409,7615.052968,8414.998769
8434,7349.668567,8135.938989
8289,7300.07233,8140.608068
8207,7291.423585,8204.847936
8164,7383.959529,8325.806165
8207,7678.907856,8609.912475
8452,7282.144973,8318.83536
8146,6805.526893,7655.830696
7630,6721.742057,7367.833902
7300,6777.011118,7276.53068
7355,6777.793024,7019.188594
7099,6713.409864,6874.004802
6930,6769.666347,6888.525602
7063,6727.298729,7188.675696
7435,6780.281831,7173.055731
7386,6733.692844,7362.19778
7291,6774.615426,7451.608813
7377,6735.846301,7917.117305
7435,6874.718799,8536.561305
8126,6984.227094,8348.019349
8499,7603.643808,8475.818238
8554,7546.529898,8417.609281
8562,7508.753533,8347.271357
8446,7359.74401,8157.154251
8019,7272.874686,8081.785547
8085,7028.237879,7821.286859
7853,7045.845156,7833.022349
7734,6755.4826,7640.420111
7583,6781.383117,7703.678429
7693,6957.882028,8099.758773
8217,6829.768603,7995.209811
8034,6773.883327,7482.349231
7610,6732.246611,7190.550616
7258,6794.809141,7173.653682
7190,6711.142141,6928.814507
7135,6795.514097,6913.278197
7171,6718.87643,6917.054804
7549,6779.181793,7163.391518
7598,6739.960527,7526.394763
7497,6774.886304,7411.851388
7429,6726.830051,7459.992155
7580,6858.587084,8018.264243
7443,7129.67198,8804.015464
8087,7127.82939,8429.172073
8445,7565.287935,8398.095998
8411,7210.635185,8166.628081
8365,7307.780179,8192.631376
8376,7093.062573,7950.150538
8273,7215.092985,8082.78941
8338,7232.754593,8145.220226
8016,7283.613291,8167.745371
7753,6793.399606,7848.46036
7539,6784.208198,7879.619053
7633,6821.895982,8027.685849
8183,6831.065276,7827.68244
8010,6739.463975,7346.467357
7611,6733.468623,7125.97623
7317,6717.626943,7174.051027
7337,6779.969613,6974.791949
7069,6731.684282,6976.44609
6958,6771.566614,6939.168029
6981,6780.667972,7097.240221
6906,6786.677335,7121.023442
6949,6720.778165,6741.686744
6896,6719.588704,6985.573901
6921,6842.417151,7636.778381
7436,6840.659252,8281.201989
8065,6794.553595,8447.240905
8397,7396.804091,8400.359455
8297,7130.301328,8127.168802
8231,7162.413733,8251.44243
8127,6979.556703,7900.351035
7755,6872.988549,7848.464643
7651,6793.76403,7629.364914
7551,6743.024199,7407.347823
7804,6772.825988,7268.037571
7550,6801.137046,7817.650034
7645,6795.593836,8269.64942
8151,6810.028727,8118.11608
7971,6788.096274,7451.628294
7523,6781.206964,6980.301396
7327,6786.16597,6957.965994
7258,6704.4441,6941.053052
6859,6788.741325,6915.557058
6731,6706.956035,6664.990084
6632,6780.212505,6770.472301
6538,6787.667269,6653.102774
7044,6655.562002,6310.659736
6893,6784.698161,7053.366663
6823,6791.865895,7416.080154
7203,6896.257697,8056.871634
7848,6768.412507,8215.32701
8377,7157.118932,8180.299039
8544,7278.279115,8268.793526
8685,7288.193534,8311.496222
8735,7429.763685,8268.486951
8478,7468.626325,8435.43592
8425,7340.694319,8332.620161
8224,7239.363595,8127.830859
8040,6969.900693,7944.684006
7902,6842.971867,7877.249214
7922,6866.475843,8247.916477
8254,6853.310995,8069.232847
8044,6762.220714,7544.708412
7587,6748.797143,7136.219916
7261,6730.551244,7112.402916
7158,6783.961416,6923.286702
6938,6777.210365,6760.348689
6875,6722.641553,6764.955091
7009,6724.983288,6896.676716
6971,6781.392581,6932.346642
6928,6729.229944,6826.018885
7024,6725.190135,6729.34933
6941,6720.350771,6742.571918
6812,6707.354218,6779.396833
6841,6807.363659,6997.48969
6852,6731.015401,7281.735401
7064,6789.754193,7107.13212
7066,6785.828016,7290.818691
6961,6733.642041,7074.322635
6946,6734.713083,7084.974304
6841,6769.926072,6733.773144
6684,6774.331039,6669.642904
6576,6760.033728,6627.567189
6549,6806.262209,6833.245233
6812,6786.896822,7149.568446
7452,6752.156629,7082.836883
7414,6791.350606,7107.455377
7055,6789.043918,6959.885159
